experiment_id,student_id,release_date,due_date,start_time,end_time,assignment_session_count,pretest_problem_count,pretest_correct,pretest_time_on_task,pretest_average_first_response_time,pretest_session_count,assigned_condition,condition_time_on_task,condition_average_first_response_or_request_time,condition_problem_count,condition_total_correct,condition_total_correct_after_wrong_response,condition_total_correct_after_tutoring,condition_total_answers_before_tutoring,condition_total_attempt_count,condition_total_hints_available,condition_total_hints_given,condition_total_scaffold_problems_available,condition_total_scaffold_problems_given,condition_total_explanations_available,condition_total_explanations_given,condition_total_answers_given,condition_session_count,posttest_problem_count,posttest_correct,posttest_time_on_task,posttest_average_first_response_time,posttest_session_count,assistments_reference_assignment_log_id
PSABTZFT,1076932,2022-02-03 15:23:24.435000+00:00,,2022-02-25 18:11:25.352000+00:00,,1,,,,,,Control,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19475500
PSABTZFT,1076939,2022-02-03 15:23:24.435000+00:00,,2022-02-03 18:39:05.914000+00:00,,1,,,,,,Treatment 2,152.665,50.448,1.0,0.0,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,151.596,80.852,1.0,19183201
PSABTZFT,1076942,2022-02-03 15:23:24.435000+00:00,,2022-02-03 18:37:38.146000+00:00,,1,,,,,,Treatment 1,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19183150
PSABTZFT,1076943,2022-02-03 15:23:24.435000+00:00,,2022-02-03 20:20:58.847000+00:00,,1,,,,,,Treatment 1,202.941,123.454,1.0,0.0,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,1.0,19186868
PSABTZFT,1076947,2022-02-03 15:23:24.435000+00:00,,2022-02-03 19:41:33.738000+00:00,2022-02-11 17:29:04.381000+00:00,4,,,,,,Treatment 2,338365.604,338365.596,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,164710.46,164608.185,2.0,19185457
PSABTZFT,1076962,2022-02-03 15:23:24.435000+00:00,,2022-02-03 18:45:42.956000+00:00,,1,,,,,,Treatment 2,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19183379
PSABTZFT,1076972,2022-02-03 15:31:34.889000+00:00,,2022-02-03 18:37:55.308000+00:00,,1,,,,,,Treatment 2,9.752,9.752,1.0,0.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19183162
PSABTZFT,1077023,2021-11-24 13:01:00+00:00,2021-11-24 13:02:00+00:00,2021-11-24 17:08:03.843000+00:00,2021-11-24 17:11:23.017000+00:00,1,,,,,,Control,68.18,68.175,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,33.426,33.417,1.0,18341792
PSABTZFT,1077026,2021-11-24 13:01:00+00:00,2021-11-24 13:02:00+00:00,2021-11-24 17:05:42.029000+00:00,2021-11-24 17:10:57.829000+00:00,1,,,,,,Control,264.909,62.999,1.0,0.0,,,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16.617,16.61,1.0,18341773
PSABTZFT,1077027,2021-11-24 13:01:00+00:00,2021-11-24 13:02:00+00:00,2021-11-24 17:05:49.774000+00:00,2021-11-24 17:08:43.418000+00:00,1,,,,,,Treatment 1,58.884,58.871,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,67.425,67.419,1.0,18341776
PSABTZFT,1077029,2021-11-24 13:01:00+00:00,2021-11-24 13:02:00+00:00,2021-11-29 18:41:15.702000+00:00,2021-11-29 18:53:00.841000+00:00,1,,,,,,Control,434.664,378.314,1.0,0.0,,,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.176,11.173,1.0,18357462
PSABTZFT,1077030,2021-11-24 13:24:31.605000+00:00,2021-11-25 05:00:00+00:00,2021-11-24 17:15:15.296000+00:00,2021-11-24 17:17:38.664000+00:00,1,,,,,,Treatment 1,77.852,77.847,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16.85,16.847,1.0,18341820
PSABTZFT,1077031,2021-11-24 13:01:00+00:00,2021-11-24 13:02:00+00:00,2021-11-24 17:10:27.010000+00:00,2021-11-24 17:15:53.832000+00:00,1,,,,,,Control,179.014,43.28,1.0,0.0,,,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,37.424,37.421,1.0,18341805
PSABTZFT,1077032,2021-11-24 13:01:00+00:00,2021-11-24 13:02:00+00:00,2021-11-24 17:12:34.400000+00:00,2021-11-24 17:29:56.765000+00:00,1,,,,,,Treatment 1,653.314,14.389,1.0,0.0,,,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,265.727,68.2,1.0,18341813
PSABTZFT,1077035,2021-11-24 13:01:00+00:00,2021-11-24 13:02:00+00:00,2021-11-24 17:07:14.882000+00:00,2021-11-24 17:12:18.251000+00:00,1,,,,,,Treatment 1,98.002,89.641,1.0,0.0,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,90.026,90.023,1.0,18341785
PSABTZFT,1077036,2021-11-24 13:01:00+00:00,2021-11-24 13:02:00+00:00,2021-11-24 17:16:28.700000+00:00,2021-11-24 17:32:03.563000+00:00,1,,,,,,Treatment 2,242.2,144.099,1.0,0.0,,,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,136.809,70.187,1.0,18341825
PSABTZFT,1077039,2021-11-24 13:01:00+00:00,2021-11-24 13:02:00+00:00,2021-11-24 17:05:07.023000+00:00,,2,,,,,,Control,190.97,18.196,1.0,0.0,,,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,135.799,27.713,1.0,18341761
PSABTZFT,1077042,2022-02-03 15:31:34.889000+00:00,,2022-02-03 20:09:46.567000+00:00,,1,,,,,,Control,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19186506
PSABTZFT,1077043,2022-02-03 15:31:34.889000+00:00,,2022-02-03 20:08:36.565000+00:00,,1,,,,,,Control,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19186446
PSABTZFT,1077045,2022-02-03 15:31:34.889000+00:00,,2022-02-03 18:34:45.304000+00:00,,2,,,,,,Treatment 2,1057.167,409.938,1.0,0.0,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,19183035
PSABTZFT,1077051,2022-02-03 15:31:34.889000+00:00,,2022-02-04 15:58:16.882000+00:00,2022-02-04 16:13:22.149000+00:00,1,,,,,,Treatment 2,184.796,75.328,1.0,0.0,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,156.476,69.794,1.0,19195648
PSABTZFT,1077053,2022-02-03 15:31:34.889000+00:00,,2022-02-03 20:11:37.743000+00:00,2022-02-03 20:14:34.898000+00:00,1,,,,,,Control,71.444,71.439,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,79.637,79.632,1.0,19186598
PSABTZFT,1077058,2022-02-03 15:31:34.889000+00:00,,2022-02-03 20:10:25.730000+00:00,,1,,,,,,Control,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19186544
PSABTZFT,1077064,2022-02-03 15:31:34.889000+00:00,,2022-02-03 18:35:18.311000+00:00,,1,,,,,,Control,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19183058
PSABTZFT,1077065,2022-02-03 15:31:34.889000+00:00,,2022-02-03 22:21:44.981000+00:00,2022-02-03 22:38:13.125000+00:00,1,,,,,,Treatment 1,451.465,76.608,1.0,0.0,,,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,161.14,105.182,1.0,19189164
PSABTZFT,1077071,2021-11-24 13:01:00+00:00,2021-11-24 13:02:00+00:00,2021-11-24 17:05:10.999000+00:00,2021-11-24 17:15:15.820000+00:00,1,,,,,,Treatment 2,65.602,65.596,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,112.798,112.792,1.0,18341763
PSABTZFT,1077077,2022-02-03 15:31:34.889000+00:00,,2022-02-03 18:40:12.263000+00:00,,1,,,,,,Control,306.508,306.502,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,19183236
PSABTZFT,1077085,2022-02-16 12:56:43.106000+00:00,,2022-02-16 22:05:00.701000+00:00,2022-02-16 22:24:22.370000+00:00,1,,,,,,Treatment 1,1043.927,900.311,1.0,0.0,,,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,22.506,22.492,1.0,19376513
PSABTZFT,1077097,2022-02-16 12:56:43.116000+00:00,,2022-03-02 01:51:02.877000+00:00,,1,,,,,,Control,39.424,39.424,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19522181
PSABTZFT,1077130,2021-11-24 13:24:31.605000+00:00,2021-11-25 05:00:00+00:00,2021-11-24 17:15:42.029000+00:00,2021-11-24 17:36:53.383000+00:00,1,,,,,,Treatment 2,257.912,53.939,1.0,0.0,,,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,79.199,79.193,1.0,18341823
PSABTZFT,1077131,2021-11-24 13:24:31.605000+00:00,2021-11-25 05:00:00+00:00,2021-11-28 19:33:44.827000+00:00,2021-11-28 19:34:44.582000+00:00,1,,,,,,Treatment 2,20.621,20.617,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.697,13.694,1.0,18343410
PSABTZFT,1077135,2021-11-24 13:24:31.605000+00:00,2021-11-25 05:00:00+00:00,2021-11-24 17:06:18.538000+00:00,2021-11-24 17:38:39.988000+00:00,1,,,,,,Treatment 1,648.301,214.328,1.0,0.0,,,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,330.987,92.23,1.0,18341781
PSABTZFT,1077137,2021-11-24 13:24:31.605000+00:00,2021-11-25 05:00:00+00:00,2021-11-24 17:09:20.406000+00:00,2021-11-24 17:35:38.625000+00:00,1,,,,,,Control,382.347,382.337,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,266.506,73.466,1.0,18341797
PSABTZFT,1077139,2021-11-24 13:24:31.605000+00:00,2021-11-25 05:00:00+00:00,2021-11-24 17:10:01.141000+00:00,2021-11-24 17:11:47.494000+00:00,1,,,,,,Treatment 1,39.193,39.189,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,25.478,25.474,1.0,18341802
PSABTZFT,1077140,2021-11-24 13:24:31.605000+00:00,2021-11-25 05:00:00+00:00,2021-11-24 17:16:55.920000+00:00,2021-11-24 17:19:26.216000+00:00,1,,,,,,Treatment 2,79.854,79.844,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,49.165,49.159,1.0,18341830
PSABTZFT,1077141,2021-11-24 13:24:31.605000+00:00,2021-11-25 05:00:00+00:00,2021-11-24 17:09:57.107000+00:00,2021-11-24 17:13:04.468000+00:00,1,,,,,,Treatment 2,99.284,99.278,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,38.395,38.391,1.0,18341801
PSABTZFT,1077142,2021-11-24 13:24:31.605000+00:00,2021-11-25 05:00:00+00:00,2021-11-24 17:12:35.599000+00:00,2021-11-24 17:36:37.890000+00:00,1,,,,,,Treatment 2,726.777,403.953,1.0,0.0,,,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,173.896,74.481,1.0,18341814
PSABTZFT,1077144,2021-11-24 13:24:31.605000+00:00,2021-11-25 05:00:00+00:00,2021-11-24 17:06:52.100000+00:00,2021-11-24 17:08:44.771000+00:00,1,,,,,,Treatment 1,65.3,65.294,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,26.564,26.558,1.0,18341783
PSABTZFT,1077155,2021-11-24 13:24:31.605000+00:00,2021-11-25 05:00:00+00:00,2021-11-24 17:11:04.655000+00:00,2021-11-24 17:19:15.557000+00:00,2,,,,,,Treatment 1,330.443,179.395,1.0,0.0,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,18.361,18.356,1.0,18341807
PSABTZFT,1077165,2021-11-24 13:24:31.605000+00:00,2021-11-25 05:00:00+00:00,2021-11-24 17:20:20.663000+00:00,2021-11-24 17:22:53.465000+00:00,1,,,,,,Control,75.297,75.292,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,32.387,32.383,1.0,18341839
PSABTZFT,1077336,2021-12-09 17:50:00+00:00,2021-12-10 13:36:00+00:00,2021-12-10 02:04:14.634000+00:00,2021-12-10 02:08:51.298000+00:00,1,,,,,,Treatment 2,156.704,156.698,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,83.913,83.909,1.0,18563449
PSABTZFT,1077381,2021-12-09 17:50:00+00:00,2021-12-10 13:36:00+00:00,2021-12-09 21:01:00.139000+00:00,2021-12-09 21:25:23.189000+00:00,1,,,,,,Treatment 1,114.042,114.039,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1299.646,1299.645,1.0,18560318
PSABTZFT,1077428,2022-02-03 15:09:38.926000+00:00,,2022-02-04 04:11:44.464000+00:00,2022-02-04 04:13:25.350000+00:00,1,,,,,,Treatment 1,41.554,41.549,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,29.086,29.081,1.0,19191195
PSABTZFT,1077434,2022-02-03 15:09:38.926000+00:00,,2022-02-03 16:31:07.761000+00:00,,1,,,,,,Treatment 1,24.304,5.77,1.0,0.0,,,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,14.947,3.433,1.0,19178080
PSABTZFT,1077436,2022-02-03 15:09:38.926000+00:00,,2022-02-03 20:23:55.074000+00:00,,1,,,,,,Treatment 1,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19186981
PSABTZFT,1077447,2022-02-03 15:31:34.889000+00:00,,2022-02-03 16:42:21.237000+00:00,,1,,,,,,Treatment 2,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19178505
PSABTZFT,1077451,2022-02-03 15:31:34.889000+00:00,,2022-02-03 20:16:31.186000+00:00,,1,,,,,,Treatment 2,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19186753
PSABTZFT,1077454,2022-02-03 15:31:34.889000+00:00,,2022-02-03 18:46:05.605000+00:00,,1,,,,,,Treatment 1,12.173,12.173,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19183390
PSABTZFT,1077494,2022-02-03 15:09:38.926000+00:00,,2022-02-04 01:38:00.074000+00:00,2022-02-04 01:39:57.426000+00:00,1,,,,,,Treatment 1,55.405,40.461,1.0,0.0,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,17.079,17.076,1.0,19190598
PSABTZFT,1077502,2022-02-03 15:31:34.889000+00:00,,2022-02-03 20:07:28.563000+00:00,2022-02-03 20:13:27.599000+00:00,1,,,,,,Treatment 1,23.261,23.256,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,106.599,86.407,1.0,19186388
PSABTZFT,1077503,2022-02-03 15:31:34.889000+00:00,,2022-02-03 22:28:15.602000+00:00,,1,,,,,,Treatment 2,25.279,12.413,1.0,0.0,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,42.699,1.417,1.0,19189256
PSABTZFT,1077508,2022-02-03 15:31:34.889000+00:00,,2022-02-03 22:26:01.528000+00:00,,1,,,,,,Treatment 1,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19189229
PSABTZFT,1077511,2022-02-03 15:23:24.435000+00:00,,2022-02-03 21:30:09.620000+00:00,,1,,,,,,Treatment 1,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19188449
PSABTZFT,1077513,2022-02-03 15:09:38.926000+00:00,,2022-02-04 22:36:04.491000+00:00,,1,,,,,,Treatment 1,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19204295
PSABTZFT,1077514,2022-02-03 15:23:24.435000+00:00,,2022-02-03 20:20:26.763000+00:00,,1,,,,,,Control,297.783,196.195,1.0,0.0,,,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,246.344,246.34,1.0,19186859
PSABTZFT,1077516,2022-02-03 15:31:34.889000+00:00,,2022-02-03 18:33:59.379000+00:00,2022-02-03 20:49:57.493000+00:00,1,,,,,,Treatment 2,94.488,41.214,1.0,0.0,,,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,7189.532,519.141,1.0,19183001
PSABTZFT,1077517,2022-02-03 15:23:24.435000+00:00,,2022-02-03 16:36:25.818000+00:00,2022-03-01 17:09:20.163000+00:00,3,,,,,,Control,7158.029,107.808,1.0,0.0,,,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2237980.637,23.453,2.0,19178271
PSABTZFT,1077518,2022-02-03 15:23:24.435000+00:00,,2022-02-03 17:25:16.045000+00:00,,1,,,,,,Treatment 2,193.652,90.108,1.0,0.0,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19180216
PSABTZFT,1077520,2022-02-03 15:23:24.435000+00:00,,2022-02-03 20:20:12.497000+00:00,2022-02-03 20:28:28.700000+00:00,1,,,,,,Treatment 2,170.181,108.245,1.0,0.0,,,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,153.074,153.071,1.0,19186852
PSABTZFT,1077522,2022-02-03 15:23:24.435000+00:00,,2022-02-03 20:20:13.408000+00:00,,1,,,,,,Control,235.518,199.374,1.0,0.0,,,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,102.979,87.986,1.0,19186853
PSABTZFT,1077529,2022-02-03 15:31:34.889000+00:00,,2022-02-14 16:03:21.338000+00:00,,1,,,,,,Treatment 2,90.764,25.289,1.0,0.0,,,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,325.858,265.526,1.0,19320047
PSABTZFT,1077530,2022-02-03 15:31:34.889000+00:00,,2022-02-03 20:07:30.052000+00:00,,1,,,,,,Control,124.045,26.393,1.0,0.0,,,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,120.823,83.828,1.0,19186390
PSABTZFT,1077537,2022-02-03 15:23:24.435000+00:00,,2022-02-03 20:22:00.372000+00:00,,1,,,,,,Treatment 1,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19186911
PSABTZFT,1077540,2022-02-03 15:23:24.435000+00:00,,2022-02-03 18:50:40.992000+00:00,,1,,,,,,Treatment 1,81.335,16.122,1.0,0.0,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19183570
PSABTZFT,1077637,2022-02-03 15:09:38.926000+00:00,,2022-02-04 17:13:08.546000+00:00,2022-02-04 17:25:21.896000+00:00,1,,,,,,Treatment 1,33.947,33.943,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,38.841,38.838,1.0,19197830
PSABTZFT,1077639,2022-02-03 15:09:38.926000+00:00,,2022-02-04 16:44:34.970000+00:00,,1,,,,,,Control,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19196971
PSABTZFT,1077688,2022-02-03 15:23:24.435000+00:00,,2022-02-03 20:23:50.678000+00:00,2022-02-03 20:30:47.003000+00:00,1,,,,,,Control,260.043,260.038,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,81.716,81.711,1.0,19186979
PSABTZFT,1077702,2022-02-03 15:23:24.435000+00:00,,2022-02-03 20:21:22.711000+00:00,,4,,,,,,Treatment 2,336749.34,336720.808,1.0,0.0,,,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,393.982,364.201,1.0,19186880
PSABTZFT,1077720,2022-02-03 15:23:24.435000+00:00,,2022-02-03 22:05:51.482000+00:00,,1,,,,,,Control,117.131,82.899,1.0,0.0,,,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19188990
PSABTZFT,1077726,2022-02-03 15:23:24.435000+00:00,,2022-02-04 03:06:27.772000+00:00,2022-02-04 03:11:36.335000+00:00,1,,,,,,Treatment 2,123.965,27.294,1.0,0.0,,,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,18.922,18.917,1.0,19190997
PSABTZFT,1077766,2021-12-09 17:50:00+00:00,2021-12-10 13:36:00+00:00,2021-12-09 18:02:05.727000+00:00,2021-12-09 18:05:02.327000+00:00,1,,,,,,Treatment 2,77.154,77.148,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.739,50.736,1.0,18553430
PSABTZFT,1077775,2021-12-09 17:50:00+00:00,2021-12-10 13:36:00+00:00,2021-12-09 19:05:42.699000+00:00,2021-12-09 19:10:11.688000+00:00,1,,,,,,Treatment 2,69.766,23.274,1.0,0.0,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,52.808,52.805,1.0,18555956
PSABTZFT,1077809,2022-02-03 15:31:34.889000+00:00,,2022-02-03 20:07:53.369000+00:00,2022-02-03 20:11:01.626000+00:00,1,,,,,,Control,108.914,108.908,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,46.916,46.911,1.0,19186417
PSABTZFT,1077811,2022-02-03 15:31:34.889000+00:00,,2022-02-03 16:29:20.282000+00:00,2022-02-04 02:27:30.262000+00:00,4,,,,,,Control,730.816,730.808,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,131.362,131.358,1.0,19178007
PSABTZFT,1077813,2022-02-03 15:31:34.889000+00:00,,2022-02-03 16:30:03.855000+00:00,,1,,,,,,Treatment 1,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19178040
PSABTZFT,1077816,2022-02-03 15:31:34.889000+00:00,,2022-02-03 20:07:20.762000+00:00,,2,,,,,,Treatment 1,306.208,306.195,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,208500.241,1108.152,2.0,19186378
PSABTZFT,1077817,2022-02-03 15:31:34.889000+00:00,,2022-02-03 20:11:04.782000+00:00,,1,,,,,,Treatment 1,303.983,290.463,1.0,0.0,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,30.544,20.427,1.0,19186574
PSABTZFT,1077818,2022-02-03 15:31:34.889000+00:00,,2022-02-03 22:23:20.377000+00:00,,1,,,,,,Treatment 1,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19189188
PSABTZFT,1077820,2022-02-03 15:31:34.889000+00:00,,2022-02-03 16:30:04.837000+00:00,,1,,,,,,Treatment 1,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19178043
PSABTZFT,1077822,2022-02-03 15:31:34.889000+00:00,,2022-02-03 18:34:11.771000+00:00,,1,,,,,,Treatment 1,137.047,127.086,1.0,0.0,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,186.143,175.89,1.0,19183013
PSABTZFT,1077825,2021-12-09 17:50:00+00:00,2021-12-10 13:36:00+00:00,2021-12-09 18:02:08.216000+00:00,2021-12-10 01:56:55.746000+00:00,2,,,,,,Treatment 1,270.647,57.747,1.0,0.0,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,53.84,53.836,1.0,18553432
PSABTZFT,1077826,2022-02-03 15:31:34.889000+00:00,,2022-02-09 17:42:18.570000+00:00,,1,,,,,,Control,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19265092
PSABTZFT,1077840,2022-02-03 15:31:34.889000+00:00,,2022-02-03 22:24:47.416000+00:00,,3,,,,,,Treatment 2,250.938,164.655,1.0,0.0,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,19189206
PSABTZFT,1077841,2022-02-03 15:09:38.926000+00:00,,2022-02-04 05:31:07.998000+00:00,,1,,,,,,Treatment 2,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19191328
PSABTZFT,1077842,2022-02-03 15:09:38.926000+00:00,,2022-02-04 19:03:53.578000+00:00,2022-02-04 19:11:33.761000+00:00,1,,,,,,Treatment 1,95.489,10.489,1.0,0.0,,,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,107.224,16.52,1.0,19201308
PSABTZFT,1077844,2022-02-03 15:09:38.926000+00:00,,2022-02-04 04:30:53.247000+00:00,2022-02-04 20:29:16.855000+00:00,2,,,,,,Treatment 2,57299.965,57299.959,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,140.976,41.114,1.0,19191238
PSABTZFT,1077856,2022-02-03 15:09:38.926000+00:00,,2022-02-11 20:26:26.584000+00:00,,1,,,,,,Control,60.821,60.821,1.0,0.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19311038
