psa_id,section_names,problem_id,answer_text,solved_answer,CWA_frequency,sequence_id,pra_id,type,name,pr_position,answer,is_correct,incorrect_message,position
PSAHQV,"{""S2 [treatment2]""}",1064077,7,7.0,1.0,7148.0,PRA259V,MasterySection,S2 [treatment2],5.0,8 - 1.0,False,"<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">Check your division</span></span></p>
<p>&nbsp;</p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 1:&nbsp;&nbsp;<span style=""color: #00ff00;"">Correct</span></span></p>
<p><span style=""font-size: 14pt; color: rgb(0, 255, 0);"">&nbsp; &nbsp; &nbsp;10c + 2 = 82</span></p>
<p><span style=""font-size: 14pt; color: rgb(0, 255, 0);"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;-2 &nbsp; -2</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 2: &nbsp;Correct</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;&nbsp;<span style=""text-decoration: underline;""><span style=""color: #00ff00; text-decoration: underline;"">10c</span></span>&nbsp;=&nbsp;<span style=""text-decoration: underline;""><span style=""color: #00ff00; text-decoration: underline;"">80</span></span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;&nbsp;<span style=""color: #00ff00;"">10&nbsp; &nbsp; &nbsp; &nbsp;10</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Division: &nbsp;<span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt; color: rgb(255, 0, 0);"">&nbsp; &nbsp; &nbsp;c&nbsp;= 80/10 IS NOT&nbsp;7</span></p>",9.0
PSAHQV,"{""S2 [treatment2]""}",1064077,8.2,8.2,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064077,89,89.0,1.0,,,,,,,,,
PSAHQV,,1064077,,84.0,,7148.0,PRA259V,MasterySection,S2 [treatment2],5.0,84,False,"<p>&nbsp; &nbsp; <span style=""font-size: 14pt;"">&nbsp;SUBTRACT 2 from 82</span></p>
<p><span style=""font-size: 14pt; color: rgb(0, 0, 255);"">&nbsp; &nbsp; &nbsp;The sign of&nbsp;2 is addition (<strong>+</strong>)</span></p>
<p><span style=""font-size: 14pt; color: rgb(0, 0, 255);""><strong>&nbsp; &nbsp; &nbsp;</strong>Use the opposite sign, subtraction (-), to eliminate&nbsp;2 from the right side of the equation</span></p>
<p><span style=""font-size: 14pt; color: rgb(0, 0, 255);"">&nbsp; &nbsp; &nbsp;Don't forget to divide by&nbsp;10</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 1: <span style=""color: #ff0000;"">&nbsp;Incorrect</span></span></p>
<p><span style=""font-size: 14pt; color: rgb(255, 0, 0);"">&nbsp; &nbsp; &nbsp;10c + 2 = 82</span></p>
<p><span style=""font-size: 14pt; color: rgb(255, 0, 0);"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;+2 &nbsp; +2</span></p>",7.0
PSAHQV,"{""S2 [treatment2]""}",1064076,3,3.0,69.0,7148.0,PRA259U,MasterySection,S2 [treatment2],4.0,3,False,"<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">Check your sign</span></span></p>
<p><span style=""font-size: 14pt;""><span style=""color: #0000ff;"">&nbsp; &nbsp; &nbsp;Positive / Positive = Positive</span></span></p>
<p><span style=""font-size: 14pt;""><span style=""color: #0000ff;"">&nbsp; &nbsp; &nbsp;Negative / Negative = Positive</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">Positive / Negative = Negative</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">Negative / Positive = Negative</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 1: <span style=""color: #00ff00;"">&nbsp;Correct</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; <span style=""color: #00ff00;"">&nbsp;7c + 2 = -19</span></span></p>
<p><span style=""font-size: 14pt; color: #00ff00;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;-2 &nbsp; -2</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 2: &nbsp;<span style=""color: #00ff00;"">Correct</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;&nbsp; &nbsp;&nbsp;<span style=""color: #00ff00;""><span style=""text-decoration: underline;"">&nbsp;7c</span>&nbsp;= <span style=""text-decoration: underline;"">-21</span></span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;&nbsp;<span style=""color: #00ff00;"">7&nbsp; &nbsp; &nbsp; &nbsp;7</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Sign: &nbsp;<span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #ff0000;"">c&nbsp;= -21/7 IS NOT 3</span></span></p>",2.0
PSAHQV,"{""S2 [treatment2]""}",1064076,-21,-21.0,15.0,7148.0,PRA259U,MasterySection,S2 [treatment2],4.0,-21,False,"<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">Don't forget to divide by 7</span></span></p>
<p>&nbsp;</p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 1: &nbsp;<span style=""color: #00ff00;"">Correct</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #00ff00;"">7c + 2 = -19</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<span style=""color: #00ff00;"">-2 &nbsp; -2</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 2: &nbsp;<span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;&nbsp;<span style=""color: #ff0000;""><span style=""font-size: 18pt;""><strong>7</strong></span>c&nbsp;=&nbsp;-21</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>",3.0
PSAHQV,"{""S2 [treatment2]""}",1064076,2,2.0,9.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,-2,-2.0,8.0,7148.0,PRA259U,MasterySection,S2 [treatment2],4.0,-3 + 1.0,False,"<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">Check your division</span></span></p>
<p>&nbsp;</p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 1:&nbsp;&nbsp;<span style=""color: #00ff00;"">Correct</span></span></p>
<p><span style=""font-size: 14pt; color: rgb(0, 255, 0);"">&nbsp; &nbsp; &nbsp;7c + 2 = -19</span></p>
<p><span style=""font-size: 14pt; color: rgb(0, 255, 0);"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;-2 &nbsp; -2</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 2: &nbsp;<span style=""color: #00ff00;"">Correct</span></span></p>
<p><span style=""font-size: 14pt; color: rgb(0, 255, 0);"">&nbsp; &nbsp; &nbsp;&nbsp;<span style=""text-decoration: underline;"">7c</span>&nbsp;=&nbsp;<span style=""text-decoration: underline;"">-21</span></span></p>
<p><span style=""font-size: 14pt; color: rgb(0, 255, 0);"">&nbsp; &nbsp; &nbsp; 7&nbsp; &nbsp; &nbsp; &nbsp;7</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Division: &nbsp;<span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt; color: rgb(255, 0, 0);"">&nbsp; &nbsp; &nbsp;c&nbsp;= -21/7 IS NOT&nbsp;-2</span></p>",8.0
PSAHQV,"{""S2 [treatment2]""}",1064076,-10,-10.0,6.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,2.4,2.4,6.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,-28,-28.0,5.0,7148.0,PRA259U,MasterySection,S2 [treatment2],4.0,-28,False,"<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">DIVIDE both sides by 7</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">The operation between 7 and c is multiplication</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">Use the opposite operation (division in this case) to isolate&nbsp;c</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #00ff00;""><span style=""color: #000000;"">Step 1: &nbsp;</span>Correct</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #00ff00;"">7c + 2 = -19</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<span style=""color: #00ff00;"">-2 &nbsp; -2</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 2: &nbsp;<span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp;&nbsp;<span style=""color: #ff0000;"">7c&nbsp;=&nbsp;-21</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<span style=""color: #ff0000;"">-7 &nbsp; &nbsp;-7</span>&nbsp; &nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>",6.0
PSAHQV,"{""S2 [treatment2]""}",1064076,-147,-147.0,4.0,7148.0,PRA259U,MasterySection,S2 [treatment2],4.0,-147,False,"<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">DIVIDE both sides by 7</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">The operation between 7 and c is multiplication</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff; background-color: #ffffff;"">Use the opposite operation (division in this case) to isolate&nbsp;c</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 1: &nbsp;<span style=""color: #00ff00;"">Correct</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #00ff00;"">7c + 2 = -19</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<span style=""color: #00ff00;"">-2 &nbsp; -2</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 2: &nbsp;<span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp;<span style=""color: #ff0000;"">7 *</span>&nbsp;7c&nbsp;=&nbsp;-21 <span style=""color: #ff0000;"">*&nbsp;7</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>",4.0
PSAHQV,"{""S2 [treatment2]""}",1064076,-119,-119.0,4.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,-17,-17.0,3.0,7148.0,PRA259U,MasterySection,S2 [treatment2],4.0,-17,False,"<p>&nbsp; &nbsp; <span style=""font-size: 14pt;"">&nbsp;SUBTRACT 2 from -19</span></p>
<p><span style=""font-size: 14pt; color: rgb(0, 0, 255);"">&nbsp; &nbsp; &nbsp;The sign of&nbsp;2 is addition (<strong>+</strong>)</span></p>
<p><span style=""font-size: 14pt; color: rgb(0, 0, 255);""><strong>&nbsp; &nbsp; &nbsp;</strong>Use the opposite sign, subtraction (-), to eliminate&nbsp;2 from the right side of the equation</span></p>
<p><span style=""font-size: 14pt; color: rgb(0, 0, 255);"">&nbsp; &nbsp; &nbsp;Don't forget to divide by&nbsp;7</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 1: <span style=""color: #ff0000;"">&nbsp;Incorrect</span></span></p>
<p><span style=""font-size: 14pt; color: rgb(255, 0, 0);"">&nbsp; &nbsp; &nbsp;7c + 2 = -19</span></p>
<p><span style=""font-size: 14pt; color: rgb(255, 0, 0);"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;+2 &nbsp; +2</span></p>",7.0
PSAHQV,"{""S2 [treatment2]""}",1064076,17/7,2.4285714285714284,3.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,2.42,2.42,3.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,5,5.0,3.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,-11,-11.0,2.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,-7,-7.0,2.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,-8.5,-8.5,2.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,10,10.0,2.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,14,14.0,2.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,19,19.0,2.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,21,21.0,2.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,9,9.0,2.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,- 147,-147.0,1.0,7148.0,PRA259U,MasterySection,S2 [treatment2],4.0,-147,False,"<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">DIVIDE both sides by 7</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">The operation between 7 and c is multiplication</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff; background-color: #ffffff;"">Use the opposite operation (division in this case) to isolate&nbsp;c</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 1: &nbsp;<span style=""color: #00ff00;"">Correct</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #00ff00;"">7c + 2 = -19</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<span style=""color: #00ff00;"">-2 &nbsp; -2</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 2: &nbsp;<span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp;<span style=""color: #ff0000;"">7 *</span>&nbsp;7c&nbsp;=&nbsp;-21 <span style=""color: #ff0000;"">*&nbsp;7</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>",4.0
PSAHQV,"{""S2 [treatment2]""}",1064076,-.35,-0.35,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,-1,-1.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,-1.5,-1.5,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,-112,-112.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,-12,-12.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,-13,-13.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,-133,-133.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,-1467,-1467.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,-17/7,-2.4285714285714284,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,-2 3/7,-999999.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,-4 1/5,-999999.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,1 5/7,-999999.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,-2.4,-2.4,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,-2.7,-2.7,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,-23,-23.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,-24,-24.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,-27,-27.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,-4,-4.0,1.0,7148.0,PRA259U,MasterySection,S2 [treatment2],4.0,-3 - 1.0,False,"<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">Check your division</span></span></p>
<p>&nbsp;</p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 1:&nbsp;&nbsp;<span style=""color: #00ff00;"">Correct</span></span></p>
<p><span style=""font-size: 14pt; color: rgb(0, 255, 0);"">&nbsp; &nbsp; &nbsp;7c + 2 = -19</span></p>
<p><span style=""font-size: 14pt; color: rgb(0, 255, 0);"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;-2 &nbsp; -2</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 2: &nbsp;Correct</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;&nbsp;<span style=""text-decoration: underline;""><span style=""color: #00ff00; text-decoration: underline;"">7c</span></span>&nbsp;=&nbsp;<span style=""text-decoration: underline;""><span style=""color: #00ff00; text-decoration: underline;"">-21</span></span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;&nbsp;<span style=""color: #00ff00;"">7&nbsp; &nbsp; &nbsp; &nbsp;7</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Division: &nbsp;<span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt; color: rgb(255, 0, 0);"">&nbsp; &nbsp; &nbsp;c&nbsp;= -21/7 IS NOT&nbsp;-4</span></p>",9.0
PSAHQV,"{""S2 [treatment2]""}",1064076,-5,-5.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,-7/17,-0.4117647058823529,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,-8,-8.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,-9,-9.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,.3,0.3,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,0.4,0.4,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,0.411,0.411,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,1,1.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,1.75,1.75,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,13,13.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,17,17.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,18,18.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,2.4285,2.4285,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,2.5,2.5,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,2134658709,2134658709,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,3.0,3.0,1.0,7148.0,PRA259U,MasterySection,S2 [treatment2],4.0,3,False,"<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">Check your sign</span></span></p>
<p><span style=""font-size: 14pt;""><span style=""color: #0000ff;"">&nbsp; &nbsp; &nbsp;Positive / Positive = Positive</span></span></p>
<p><span style=""font-size: 14pt;""><span style=""color: #0000ff;"">&nbsp; &nbsp; &nbsp;Negative / Negative = Positive</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">Positive / Negative = Negative</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">Negative / Positive = Negative</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 1: <span style=""color: #00ff00;"">&nbsp;Correct</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; <span style=""color: #00ff00;"">&nbsp;7c + 2 = -19</span></span></p>
<p><span style=""font-size: 14pt; color: #00ff00;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;-2 &nbsp; -2</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 2: &nbsp;<span style=""color: #00ff00;"">Correct</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;&nbsp; &nbsp;&nbsp;<span style=""color: #00ff00;""><span style=""text-decoration: underline;"">&nbsp;7c</span>&nbsp;= <span style=""text-decoration: underline;"">-21</span></span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;&nbsp;<span style=""color: #00ff00;"">7&nbsp; &nbsp; &nbsp; &nbsp;7</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Sign: &nbsp;<span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #ff0000;"">c&nbsp;= -21/7 IS NOT 3</span></span></p>",2.0
PSAHQV,"{""S2 [treatment2]""}",1064076,4,4.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,6,6.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,7,7.0,1.0,,,,,,,,,
PSAHQV,"{""S2 [treatment2]""}",1064076,8.5,8.5,1.0,,,,,,,,,
PSAHQV,,1064076,,-2.42857142857143,,7148.0,PRA259U,MasterySection,S2 [treatment2],4.0,-2.42857142857143,False,"<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">SUBTRACT 2 from -19</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">The sign in front of 2 is addition (<strong>+</strong>)</span></span></p>
<p><span style=""font-size: 14pt;""><strong>&nbsp; &nbsp;</strong><span style=""color: #0000ff;"">Use the opposite sign, subtraction (-), to eliminate&nbsp;2 from the right side of the equation</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 1: &nbsp;<span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #ff0000;"">7c + 2 = -19</span></span></p>
<p><span style=""font-size: 14pt; color: #ff0000;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;+2 &nbsp; +2</span></p>",5.0
PSAHQV,"{""S2 [treatment2]""}",1064075,6,6.0,15.0,7148.0,PRA259T,MasterySection,S2 [treatment2],3.0,7 - 1.0,False,"<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;<span style=""color: #0000ff;"">Check your division</span></span></p>
<p>&nbsp;</p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 1:&nbsp;&nbsp;<span style=""color: #00ff00;"">Correct</span></span></p>
<p><span style=""font-size: 14pt; color: rgb(0, 255, 0);"">&nbsp; &nbsp; &nbsp;9b + 4 = 67</span></p>
<p><span style=""font-size: 14pt; color: rgb(0, 255, 0);"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;-4 &nbsp; -4</span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Step 2: &nbsp;Correct</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;&nbsp;<span style=""text-decoration: underline;""><span style=""color: #00ff00; text-decoration: underline;"">9b</span></span>&nbsp;=&nbsp;<span style=""text-decoration: underline;""><span style=""color: #00ff00; text-decoration: underline;"">63</span></span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;&nbsp;<span style=""color: #00ff00;"">9&nbsp; &nbsp; &nbsp; &nbsp;9</span></span></p>
<p><span style=""font-size: 14pt;"">&nbsp;</span></p>
<p><span style=""font-size: 14pt;"">&nbsp; &nbsp; &nbsp;Division: &nbsp;<span style=""color: #ff0000;"">Incorrect</span></span></p>
<p><span style=""font-size: 14pt; color: rgb(255, 0, 0);"">&nbsp; &nbsp; &nbsp;b&nbsp;= 63/9 IS NOT&nbsp;6</span></p>",9.0
